movieId,title,genres
2366,Forgetting Sarah Marshall (2008),Comedy|Romance
2413,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1176,"Color of Money, The (1986)",Drama
101,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
1620,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
408,"Very Brady Sequel, A (1996)",Comedy
517,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
632,Touch of Evil (1958),Crime|Film-Noir|Thriller
2088,EuroTrip (2004),Adventure|Comedy
1061,My Blue Heaven (1990),Comedy
992,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance
1504,Harry and the Hendersons (1987),Children|Comedy
754,Waiting for Guffman (1996),Comedy
1775,Scary Movie 2 (2001),Comedy
1162,"Civil Action, A (1998)",Drama
1824,Dirty Harry (1971),Action|Crime|Thriller
2346,"Mist, The (2007)",Horror|Sci-Fi
592,Lawrence of Arabia (1962),Adventure|Drama|War
1984,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
1665,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
2443,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
1636,Love and Death (1975),Comedy
1484,To Sir with Love (1967),Drama
2293,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
2221,Transporter 2 (2005),Action|Crime|Thriller
1783,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
289,"Next Karate Kid, The (1994)",Action|Children|Romance
2180,"Very Long Engagement, A (Un long dimanche de fianÃ§ailles) (2004)",Drama|Mystery|Romance|War
388,Striptease (1996),Comedy|Crime
1943,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
2186,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
2036,All the President's Men (1976),Drama|Thriller
2213,Wedding Crashers (2005),Comedy|Romance
247,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
1338,Ferris Bueller's Day Off (1986),Comedy
361,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
341,One Fine Day (1996),Drama|Romance
630,Dead Poets Society (1989),Drama
97,Congo (1995),Action|Adventure|Mystery|Sci-Fi
1034,"Gods Must Be Crazy II, The (1989)",Comedy
81,Flirting With Disaster (1996),Comedy
2308,Fracture (2007),Crime|Drama|Mystery|Thriller
1268,Runaway Bride (1999),Comedy|Romance
1492,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1727,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
1054,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
76,Braveheart (1995),Action|Drama|War
62,White Squall (1996),Action|Adventure|Drama
142,Exit to Eden (1994),Comedy
933,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
2248,16 Blocks (2006),Crime|Thriller
1355,Fight Club (1999),Action|Crime|Drama|Thriller
2184,Layer Cake (2004),Crime|Drama|Thriller
340,"Wild Bunch, The (1969)",Adventure|Western
802,"Edge, The (1997)",Adventure|Drama
358,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
573,Paths of Glory (1957),Drama|War
986,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
2172,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
1407,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
217,It Could Happen to You (1994),Comedy|Drama|Romance
2411,Up (2009),Adventure|Animation|Children|Drama
978,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
2102,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
98,Crimson Tide (1995),Drama|Thriller|War
974,BASEketball (1998),Comedy
1318,Blue Streak (1999),Comedy
2163,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
1126,Police Academy 6: City Under Siege (1989),Comedy|Crime
2284,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
1048,Willow (1988),Action|Adventure|Fantasy
68,Broken Arrow (1996),Action|Adventure|Thriller
1733,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
842,Mouse Hunt (1997),Children|Comedy
1784,Cocktail (1988),Drama|Romance
1069,Urban Legend (1998),Horror|Thriller
1609,"Conversation, The (1974)",Drama|Mystery
724,Young Guns II (1990),Action|Western
1076,"Night at the Roxbury, A (1998)",Comedy
1777,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
605,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
2110,Band of Brothers (2001),Action|Drama|War
1892,Rashomon (RashÃ´mon) (1950),Crime|Drama|Mystery
8,GoldenEye (1995),Action|Adventure|Thriller
1187,Pet Sematary (1989),Horror
413,Chain Reaction (1996),Action|Adventure|Thriller
684,Forbidden Planet (1956),Drama|Sci-Fi
239,In the Mouth of Madness (1995),Horror|Thriller
1882,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
2298,Ratatouille (2007),Animation|Children|Drama
513,Die Hard (1988),Action|Crime|Thriller
576,My Left Foot (1989),Drama
2323,Across the Universe (2007),Drama|Fantasy|Musical|Romance
1939,"Ring, The (2002)",Horror|Mystery|Thriller
2438,"Social Network, The (2010)",Drama
2039,Ninja Scroll (JÃ»bei ninpÃ»chÃ´) (1995),Action|Adventure|Animation|Fantasy
213,Forrest Gump (1994),Comedy|Drama|Romance|War
356,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
423,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
195,Tales from the Hood (1995),Action|Crime|Horror
1725,"Lost Boys, The (1987)",Comedy|Horror|Thriller
584,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
2004,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
763,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
600,Goodfellas (1990),Crime|Drama
1391,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2276,"Pursuit of Happyness, The (2006)",Drama
468,East of Eden (1955),Drama
1045,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
539,Basic Instinct (1992),Crime|Mystery|Thriller
757,Absolute Power (1997),Mystery|Thriller
1099,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1980,Old School (2003),Comedy
712,"Preacher's Wife, The (1996)",Drama
534,Dial M for Murder (1954),Crime|Mystery|Thriller
267,Free Willy (1993),Adventure|Children|Drama
456,Notorious (1946),Film-Noir|Romance|Thriller
590,Withnail & I (1987),Comedy
1880,40 Days and 40 Nights (2002),Comedy|Romance
1229,Superman (1978),Action|Adventure|Sci-Fi
1740,"Tailor of Panama, The (2001)",Drama|Thriller
1603,Bird on a Wire (1990),Action|Comedy|Romance
909,From Here to Eternity (1953),Drama|Romance|War
1222,Idle Hands (1999),Comedy|Horror
2472,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
1090,Soldier (1998),Action|Sci-Fi|War
2115,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
1697,Pollock (2000),Drama
805,Seven Years in Tibet (1997),Adventure|Drama|War
1670,Charlie's Angels (2000),Action|Comedy
2159,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
130,Billy Madison (1995),Comedy
2109,Enter the Dragon (1973),Action|Crime
622,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
2261,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
79,Boomerang (1992),Comedy|Romance
2371,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
1214,Never Been Kissed (1999),Comedy|Romance
346,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
126,"Walk in the Clouds, A (1995)",Drama|Romance
484,Extreme Measures (1996),Drama|Thriller
1616,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
1417,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
626,Glory (1989),Drama|War
998,Swing Kids (1993),Drama|War
380,Barb Wire (1996),Action|Sci-Fi
686,"Man Who Would Be King, The (1975)",Adventure|Drama
1773,Cats & Dogs (2001),Children|Comedy
619,"Boot, Das (Boat, The) (1981)",Action|Drama|War
844,"Sweet Hereafter, The (1997)",Drama
535,Dirty Dancing (1987),Drama|Musical|Romance
983,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
747,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1640,Hollow Man (2000),Horror|Sci-Fi|Thriller
1856,"Beautiful Mind, A (2001)",Drama|Romance
1908,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
2045,Runaway Jury (2003),Drama|Thriller
216,I Love Trouble (1994),Action|Comedy
202,"War, The (1994)",Adventure|Drama|War
1971,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
2200,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
1450,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
1698,What Women Want (2000),Comedy|Romance
1802,Tango & Cash (1989),Action|Comedy|Crime|Thriller
598,"Wings of Desire (Himmel Ã¼ber Berlin, Der) (1987)",Drama|Fantasy|Romance
2257,Hard Candy (2005),Drama|Thriller
402,Lone Star (1996),Drama|Mystery|Western
1663,Requiem for a Dream (2000),Drama
70,City Hall (1996),Drama|Thriller
1238,Swamp Thing (1982),Horror|Sci-Fi
2454,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
648,Diva (1981),Action|Drama|Mystery|Romance|Thriller
2125,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
1,Jumanji (1995),Adventure|Children|Fantasy
1166,"Fly, The (1958)",Horror|Mystery|Sci-Fi
1794,Lean on Me (1989),Drama
891,Six Days Seven Nights (1998),Adventure|Comedy|Romance
716,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1386,Little Big Man (1970),Western
2385,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
556,"Fog, The (1980)",Horror
288,Naked (1993),Drama
1329,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2457,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
1067,Rush Hour (1998),Action|Comedy|Crime|Thriller
234,When a Man Loves a Woman (1994),Drama|Romance
2209,Batman Begins (2005),Action|Crime|IMAX
818,Gattaca (1997),Drama|Sci-Fi|Thriller
1066,Indecent Proposal (1993),Drama|Romance
260,Dazed and Confused (1993),Comedy
749,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
303,Searching for Bobby Fischer (1993),Drama
2057,WarGames (1983),Drama|Sci-Fi|Thriller
943,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2483,Silver Linings Playbook (2012),Comedy|Drama
1674,Red Planet (2000),Action|Sci-Fi|Thriller
140,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
1123,Police Academy 3: Back in Training (1986),Comedy|Crime
1446,Papillon (1973),Crime|Drama
2145,Garden State (2004),Comedy|Drama|Romance
279,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
64,Nick of Time (1995),Action|Thriller
667,High Noon (1952),Drama|Western
138,Dolores Claiborne (1995),Drama|Thriller
2001,Finding Nemo (2003),Adventure|Animation|Children|Comedy
143,Ed Wood (1994),Comedy|Drama
651,"Manchurian Candidate, The (1962)",Crime|Thriller|War
2306,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
956,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
1590,Magnum Force (1973),Action|Crime|Drama|Thriller
1600,Mad Max (1979),Action|Adventure|Sci-Fi
199,What's Eating Gilbert Grape (1993),Drama
1573,Dinosaur (2000),Adventure|Animation|Children
717,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
2382,Tropic Thunder (2008),Action|Adventure|Comedy|War
1153,"Karate Kid, The (1984)",Drama
2051,Love Actually (2003),Comedy|Drama|Romance
224,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
2428,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
1124,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
1631,Anatomy of a Murder (1959),Drama|Mystery
2167,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
496,"Shaggy Dog, The (1959)",Children|Comedy
2253,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
1999,Down with Love (2003),Comedy|Romance
2101,Dawn of the Dead (1978),Action|Drama|Horror
292,"Piano, The (1993)",Drama|Romance
109,Kids (1995),Drama
1227,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
1018,Who's Afraid of Virginia Woolf? (1966),Drama
2126,"Blind Swordsman: Zatoichi, The (ZatÃ´ichi) (2003)",Action|Comedy|Crime|Drama
1498,Bull Durham (1988),Comedy|Drama|Romance
960,Dune (1984),Adventure|Sci-Fi
323,True Romance (1993),Crime|Thriller
1382,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
1561,Guys and Dolls (1955),Comedy|Musical|Romance
1297,National Lampoon's Vacation (1983),Comedy
387,"Phantom, The (1996)",Action|Adventure
868,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
899,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
612,Amadeus (1984),Drama
1286,"Thomas Crown Affair, The (1999)",Action|Mystery
756,Fools Rush In (1997),Comedy|Drama|Romance
2446,"King's Speech, The (2010)",Drama
2150,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
157,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
693,"Birds, The (1963)",Horror|Thriller
781,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1664,"Contender, The (2000)",Drama|Thriller
1874,"Sandlot, The (1993)",Children|Comedy|Drama
1844,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
1638,Nutty Professor II: The Klumps (2000),Comedy
1731,"Mexican, The (2001)",Action|Comedy
964,Saving Private Ryan (1998),Action|Drama|War
532,"Great Race, The (1965)",Comedy|Musical
530,Victor/Victoria (1982),Comedy|Musical|Romance
1335,Risky Business (1983),Comedy
568,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
1402,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2480,Argo (2012),Drama|Thriller
1748,Scarface (1983),Action|Crime|Drama
1056,My Bodyguard (1980),Drama
11,Balto (1995),Adventure|Animation|Children
2224,Aeon Flux (2005),Action|Sci-Fi
1279,"Mission, The (1986)",Drama
1986,Phone Booth (2002),Drama|Thriller
2003,Capturing the Friedmans (2003),Documentary
1652,Bring It On (2000),Comedy
459,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1282,Radio Days (1987),Comedy|Drama
620,"Sting, The (1973)",Comedy|Crime
1500,American Graffiti (1973),Comedy|Drama
1323,Excalibur (1981),Adventure|Fantasy
1263,Drop Dead Gorgeous (1999),Comedy
2381,Pineapple Express (2008),Action|Comedy|Crime
1559,Cabaret (1972),Drama|Musical
1774,Kiss of the Dragon (2001),Action
2292,Casino Royale (2006),Action|Adventure|Thriller
1552,Parenthood (1989),Comedy|Drama
2203,Kingdom of Heaven (2005),Action|Drama|Romance|War
1165,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2426,"Book of Eli, The (2010)",Action|Adventure|Drama
347,"Pallbearer, The (1996)",Comedy
309,Sirens (1994),Drama
1072,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
452,Citizen Kane (1941),Drama|Mystery
996,Splash (1984),Comedy|Fantasy|Romance
1496,Breaking Away (1979),Comedy|Drama
1388,Meatballs (1979),Comedy
1207,"King and I, The (1956)",Drama|Musical|Romance
1241,Instinct (1999),Drama|Thriller
196,Village of the Damned (1995),Horror|Sci-Fi
1869,The Count of Monte Cristo (2002),Action|Adventure|Drama|Romance|Thriller
320,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
315,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
725,Grease (1978),Comedy|Musical|Romance
883,Deep Impact (1998),Drama|Sci-Fi|Thriller
2031,Secondhand Lions (2003),Children|Comedy|Drama
5,Heat (1995),Action|Crime|Thriller
2246,Hostel (2005),Horror
470,His Girl Friday (1940),Comedy|Romance
1410,"Natural, The (1984)",Drama
1761,"Animal, The (2001)",Comedy
833,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
2492,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
334,Batman (1989),Action|Crime|Thriller
1120,"View to a Kill, A (1985)",Action|Adventure|Thriller
1011,Cujo (1983),Horror|Thriller
2197,Hitch (2005),Comedy|Romance
1788,Short Circuit 2 (1988),Comedy|Sci-Fi
1293,Airplane! (1980),Comedy
634,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
2206,Madagascar (2005),Adventure|Animation|Children|Comedy
1682,Unbreakable (2000),Drama|Sci-Fi
326,"Little Rascals, The (1994)",Children|Comedy
1601,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
1415,Awakenings (1990),Drama|Mystery
846,Tomorrow Never Dies (1997),Action|Adventure|Thriller
306,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
342,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
1917,Road to Perdition (2002),Crime|Drama
427,Bulletproof (1996),Action|Comedy|Crime
2324,Stardust (2007),Adventure|Comedy|Fantasy|Romance
1548,Return to Me (2000),Drama|Romance
32,Dead Man Walking (1995),Crime|Drama
1811,American Pie 2 (2001),Comedy
189,"Shawshank Redemption, The (1994)",Crime|Drama
1871,"Walk to Remember, A (2002)",Drama|Romance
2189,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
1190,Airport (1970),Drama
1331,Random Hearts (1999),Drama|Romance
1724,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
1375,American Movie (1999),Documentary
1107,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
1878,Monsoon Wedding (2001),Comedy|Romance
266,"Firm, The (1993)",Drama|Thriller
2179,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
1598,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1890,"Rookie, The (2002)",Drama
460,Father of the Bride (1950),Comedy
1457,Sister Act 2: Back in the Habit (1993),Comedy
1666,Billy Elliot (2000),Drama
1547,Frequency (2000),Drama|Thriller
1170,Ruthless People (1986),Comedy
2455,Midnight in Paris (2011),Comedy|Fantasy|Romance
695,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
2476,Moonrise Kingdom (2012),Comedy|Drama|Romance
1325,Tommy (1975),Drama|Musical
1026,"Dark Crystal, The (1982)",Adventure|Fantasy
2178,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
609,Full Metal Jacket (1987),Drama|War
1196,Battle for the Planet of the Apes (1973),Action|Sci-Fi
1944,Jackass: The Movie (2002),Action|Comedy|Documentary
1942,Gallipoli (1981),Drama|War
1681,Quills (2000),Drama|Romance
723,Young Guns (1988),Action|Comedy|Western
925,Driving Miss Daisy (1989),Drama
1661,"Invisible Man, The (1933)",Horror|Sci-Fi
2191,"Aviator, The (2004)",Drama
2118,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
1758,Mississippi Burning (1988),Crime|Drama|Thriller
324,Welcome to the Dollhouse (1995),Comedy|Drama
9,"American President, The (1995)",Comedy|Drama|Romance
1888,Death to Smoochy (2002),Comedy|Crime|Drama
1409,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
1877,Queen of the Damned (2002),Fantasy|Horror
1932,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
934,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1567,Where the Heart Is (2000),Comedy|Drama
2227,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
2164,Kinsey (2004),Drama
204,Ace Ventura: Pet Detective (1994),Comedy
2046,Scary Movie 3 (2003),Comedy|Horror
902,Small Soldiers (1998),Animation|Children|Fantasy|War
227,Red Rock West (1992),Thriller
1648,"Cell, The (2000)",Drama|Horror|Thriller
2020,Freaky Friday (2003),Children|Comedy|Fantasy
1862,Monster's Ball (2001),Drama|Romance
1167,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
174,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
2437,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
1015,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
644,M (1931),Crime|Film-Noir|Thriller
540,"Doors, The (1991)",Drama
2430,Kick-Ass (2010),Action|Comedy
2319,1408 (2007),Drama|Horror|Thriller
281,Malice (1993),Thriller
2342,No Country for Old Men (2007),Crime|Drama
89,Apollo 13 (1995),Adventure|Drama|IMAX
2123,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
2078,House of Sand and Fog (2003),Drama
1967,Chicago (2002),Comedy|Crime|Drama|Musical
1082,2010: The Year We Make Contact (1984),Sci-Fi
599,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
2243,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
170,Nell (1994),Drama
1810,Altered States (1980),Drama|Sci-Fi
2353,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
671,Ben-Hur (1959),Action|Adventure|Drama
1189,Night Shift (1982),Comedy
1348,Goldfinger (1964),Action|Adventure|Thriller
1720,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
688,"Paris, Texas (1984)",Drama|Romance
1466,Death Becomes Her (1992),Comedy|Fantasy
2450,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
643,Stand by Me (1986),Adventure|Drama
464,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
2138,King Arthur (2004),Action|Adventure|Drama|War
2448,"Fighter, The (2010)",Drama
1285,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2425,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
158,Little Women (1994),Drama
2370,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
1922,"Good Girl, The (2002)",Comedy|Drama
1949,Die Another Day (2002),Action|Adventure|Thriller
1336,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1530,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
198,Vanya on 42nd Street (1994),Drama
1766,Tootsie (1982),Comedy|Romance
595,Apocalypse Now (1979),Action|Drama|War
906,All Quiet on the Western Front (1930),Action|Drama|War
1751,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
1055,Simon Birch (1998),Drama
696,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1298,Big (1988),Comedy|Drama|Fantasy|Romance
1001,"Jerk, The (1979)",Comedy
1002,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1000,L.A. Story (1991),Comedy|Romance
1424,"Green Mile, The (1999)",Crime|Drama
1210,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1483,"Beach, The (2000)",Adventure|Drama
1659,Hellraiser (1987),Horror
422,"Godfather, The (1972)",Crime|Drama
928,Repo Man (1984),Comedy|Sci-Fi
2111,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
745,Mother (1996),Comedy
162,Major Payne (1995),Comedy
1522,Grumpy Old Men (1993),Comedy
486,D3: The Mighty Ducks (1996),Children|Comedy
2007,28 Days Later (2002),Action|Horror|Sci-Fi
74,"Bridges of Madison County, The (1995)",Drama|Romance
890,"Perfect Murder, A (1998)",Thriller
1676,Diamonds Are Forever (1971),Action|Adventure|Thriller
614,Once Upon a Time in America (1984),Crime|Drama
2351,Juno (2007),Comedy|Drama|Romance
531,"Candidate, The (1972)",Drama
1315,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
1849,Not Another Teen Movie (2001),Comedy
1224,Dick Tracy (1990),Action|Crime
2349,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
2350,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
736,Tin Men (1987),Comedy|Drama
1591,Blood Simple (1984),Crime|Drama|Film-Noir
1544,No Way Out (1987),Drama|Mystery|Thriller
219,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
615,Raging Bull (1980),Drama
990,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
2445,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
666,Fantasia (1940),Animation|Children|Fantasy|Musical
1527,Hud (1963),Drama|Western
218,"Jungle Book, The (1994)",Adventure|Children|Romance
514,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
2291,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
594,To Kill a Mockingbird (1962),Drama
670,Somewhere in Time (1980),Drama|Romance
1341,Hang 'Em High (1968),Crime|Drama|Western
2143,"Manchurian Candidate, The (2004)",Thriller
176,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
2452,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
1234,Frankenstein (1931),Drama|Horror|Sci-Fi
2264,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
2254,Lucky Number Slevin (2006),Crime|Drama|Mystery
2029,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
1043,Beetlejuice (1988),Comedy|Fantasy
1702,"Family Man, The (2000)",Comedy|Drama|Romance
1416,Backdraft (1991),Action|Drama
1503,JFK (1991),Drama|Mystery|Thriller
1885,Kissing Jessica Stein (2001),Comedy|Romance
1969,"Pianist, The (2002)",Drama|War
1847,No Man's Land (2001),Drama|War
1520,Bloodsport (1988),Action
908,"Best Years of Our Lives, The (1946)",Drama|War
284,Menace II Society (1993),Action|Crime|Drama
733,Citizen Ruth (1996),Comedy|Drama
2354,National Treasure: Book of Secrets (2007),Action|Adventure
1940,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
396,"Cable Guy, The (1996)",Comedy|Thriller
493,"Parent Trap, The (1961)",Children|Comedy|Romance
877,He Got Game (1998),Drama
1737,Memento (2000),Mystery|Thriller
2440,Easy A (2010),Comedy|Romance
2286,"Departed, The (2006)",Crime|Drama|Thriller
357,Dragonheart (1996),Action|Adventure|Fantasy
2434,Despicable Me (2010),Animation|Children|Comedy|Crime
699,Cape Fear (1962),Crime|Drama|Thriller
1787,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
1800,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
2388,Quantum of Solace (2008),Action|Adventure|Thriller
1646,"Tao of Steve, The (2000)",Comedy
604,Ran (1985),Drama|War
2334,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
738,Marvin's Room (1996),Drama
543,Sophie's Choice (1982),Drama
1136,Shakespeare in Love (1998),Comedy|Drama|Romance
1495,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
4,Father of the Bride Part II (1995),Comedy
690,AlienÂ³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1079,History of the World: Part I (1981),Comedy|Musical
2195,"Downfall (Untergang, Der) (2004)",Drama|War
1995,Spellbound (2002),Documentary
2432,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
