movieId,userId,tag
1240,775,R language
693,142,horror
1065,9,lawyers
80,815,ironic
2346,143,bleak atmosphere
2011,814,Arnold Schwarzenegger
617,11,author:Tom Wolfe
765,815,poor dialogue
302,538,Holocaust
2371,775,bad writing
2201,370,cannibalism
2456,370,Poland
1693,530,stylish
1162,761,CLV
1237,54,END OF THE WORLD
1935,761,DVD-Video
2155,809,white shirts
593,702,dystopia
2222,370,Africa
2378,548,comic book
2415,249,romance
2478,370,Istanbul
2002,89,robbery
2408,579,Star Trek
1522,580,Minnesota
1884,649,milla
612,548,genius
2096,716,imagination
619,815,underwater
2307,548,remade
584,732,Star Wars
213,290,Good dialogues
1854,548,New Zealand
222,699,goofy
1006,236,Amrish Puri
2351,182,adoption
204,300,Gross-out
2286,249,great cast
440,815,memasa's movies
2298,548,Paris
1697,815,Netflix Finland
915,435,John Schlesinger
12,127,biographical
2036,435,Alan J. Pakula
1609,54,POLITICAL CONSPIRACIES
2363,11,topic:UK class structure
2327,815,false identity
2285,370,R
2285,9,psychology
64,815,conspiracy
2032,330,gothic
1334,531,OUT FOR REVENGE
1150,670,adapted from:game
664,548,polygamy
2406,300,corporate culture
2405,11,satire
854,815,movie business
2145,841,Great Soundtrack
353,810,Crappy Remake
2367,678,sci-fi
1812,127,supernatural
1210,370,alternate universe
261,53,hilarious
442,309,Humphrey Bogart
562,168,john cleese
271,699,drama
2407,670,hugh jackman
670,787,reviewed
2282,370,R:some sexual content
629,68,coen bros
2232,571,controversial
942,133,Classic
2108,370,Homer
2034,54,bright
964,609,World War II
278,548,jazz club
1965,594,anime
176,351,Samuel L. Jackson
2313,72,musicians
2367,52,sci-fi
2453,435,Duncan Jones
1853,370,girlie movie
1676,689,seen more than once
2201,761,BD-Video
2281,133,visually appealing
669,176,serial killer
2255,370,Pedro Almodovar
157,64,Mark Hamill
930,670,a classic!!
1601,815,gyrocopter
2437,435,Jason Schwartzman
2105,831,Dakota Fanning
575,786,pedantic
1658,319,inspirational
792,678,horror
1629,609,adapted from:comic
1293,548,parody
199,11,coming-of-age
2313,680,Ireland
1026,501,fantasy
2074,467,scarlett johansson
2298,303,animation
1926,684,owned
1762,116,Daivd the douchebag ducovnie
2438,548,computers
1057,45,1980s
1636,435,Woody Allen
300,370,Annabella Sciorra
1708,424,John Malkovich
2442,11,mountain climbing
2462,370,virus
2055,550,psychological
1846,814,Elliott Gould
2302,258,adapted from:comic
988,163,Animated Classic
2387,825,ClearPlay
2079,841,based on a true story
2047,54,disturbing
1820,11,fashion
1892,548,youtube
109,467,ChloÃÂ« Sevigny
1297,163,Chevy Chase
720,289,Star Trek
54,123,to see: b-grade horror
1072,17,dvd
598,54,lyrical
176,309,Quentin Tarantino
662,326,gothic
668,594,Hammett
2425,459,violent
812,370,British
2446,249,historical
442,9,Oscar Winner
1133,548,earnest
1169,326,atmospheric
1483,571,Very interesting
2028,370,Seen 2006
2251,459,clever
2289,548,twist ending
1336,133,gore
1523,212,Bob*ola
453,736,future
1486,680,Vin Diesel
533,643,Oscar (Best Supporting Actress)
2364,289,Michael Caine
2110,815,my shopping list
1031,370,John Hughes
1084,815,history of disability
2389,52,comedy
114,11,cyber-intimidation
1912,548,Peter Gabriel music
1675,590,R
1763,814,John Travolta
201,324,Sandra Bullock
29,538,depressing
92,54,sexy
2324,548,crude humor
1515,11,adapted from:book
14,122,Robert De Niro
931,88,clumsy
624,337,sci-fi
533,548,biography
1149,548,boxing
2438,90,computers
249,761,CLV
2136,479,facebook rec
2411,737,talking animals
1969,176,holocaust
131,448,Nudity (Topless - Notable)
2419,57,post-apocalyptic
1705,825,R
2186,370,conspiracy
189,370,heartwarming
1259,761,DVD-Video
825,37,Denise Richards
2465,775,visually appealing
2269,526,DC Comics
39,676,women
1075,670,talking animals
448,473,Memorable Characters
2159,300,post-traumatic stress disorder
1405,11,Bechdel Test:Pass
2405,538,Bechdel Test:Fail
587,815,dreams
649,326,time loop
507,640,singing
2040,548,rock and roll
2199,91,overrated
1825,11,adapted from B'way
513,111,Didn't finish
2012,716,Bechdel Test:Fail
213,64,Robert Zemeckis
957,370,animals
600,370,narrated
300,676,noir thriller
1211,45,teen
2196,670,Japan
2184,370,sniper
335,370,serial killer
2487,528,Robert Downey Jr.
189,648,based on a book
1924,435,Mark Romanek
1468,821,romantic
2201,370,corrupt clergy
1812,616,Drama
2375,37,stylish
459,45,Cary Grant
1094,370,gangs
533,815,See: Badlands
2258,848,Philip Seymour Hoffman
803,141,Aleksandr Baluyev
1210,615,alternate reality
622,548,medieval
685,9,drama
2353,11,depp & burton
1940,815,Best War Films
1064,424,break-up
518,111,man eating lions
752,163,Mary Stuart Masterson
1648,775,Vincent D'Onofrio
1932,497,Studio Ghibli
2461,56,Steve Carell
2478,176,Javier Bardem
2187,380,Oscar (Best Actress)
2187,629,boxing
290,40,kidnapping
1854,758,Action
1856,448,mental illness
2301,825,ClearPlay
422,50,masterpiece
311,448,chick flick
906,188,100 Greatest Movies
189,764,Stephen King
919,50,Timothy Hutton
601,670,suspenseful
2210,52,Special Effects
171,54,menacing
1938,815,on dvr
2344,200,unique
2408,670,Star Trek
2125,111,harry potter
66,435,Wes Craven
1902,680,based on book
171,133,dark comedy
1475,370,crime
414,548,magic
2430,424,superhero
2029,79,cast
2491,548,long
313,815,on dvr
2207,815,radio
528,88,dark comedy
1854,548,franchise
2420,421,George Clooney
2084,702,movie to see
601,176,monster design
27,68,Jeunet
2168,815,teacher
1670,54,upbeat
2232,176,Heath Ledger
361,732,comedy
569,815,LOVERS ON THE LAM
1087,659,dark comedy
2186,548,surreal
1823,815,Beautiful Woman
924,613,Can't remember
1976,206,Kate Hudson
786,775,Vincent D'Onofrio
1981,64,Antoine Fuqua
2171,775,lacks substance
1982,538,girls
1943,563,Transition from killer to protector
2302,319,atmospheric
76,792,war strategy
967,300,aliens
1270,594,Rome
470,54,WORK ETHICS
874,672,the plot
2478,424,James Bond
2360,590,R
2186,548,based on a book
1725,815,comics
1959,815,memasa's movies
336,163,Animated
1487,548,assassin
2232,444,Breathtaking
1245,52,Disney
844,54,lyrical
333,761,70mm
988,688,sword fight
219,267,plagarized
2468,52,battle royale
728,796,franchise
1812,561,alternate reality
2309,223,super hero
40,815,gluttony
61,53,A. S. Byatt
2424,793,sci-fi
358,374,creepy good
1657,168,Christopher Guest
2348,212,movie to see
1430,535,cats
1538,831,fantasy
2292,274,James Bond
555,15,sci-fi
2419,831,Bill Murray
1968,88,Nicole Kidman
302,519,Nudity
903,825,ClearPlay
2180,809,war
2233,9,Robert Downey Jr.
1470,133,lynch
1333,380,Oscar (Best Actress)
2383,448,vampires
2214,459,cloning
1850,775,cryogenics
716,52,Star Trek
2036,45,1970s
676,370,loner
2143,11,murder
2096,398,Kate Winslet
1443,163,Clea DuVall
14,702,narrated
5,446,overrated
2342,249,great acting
2348,448,coming of age
2201,609,superhero
654,63,Robert Zemeckis
2484,775,beautiful
1009,11,author:Stephen King
2187,424,sports
1015,775,cliche
507,306,Animation
2433,702,Pixar
1568,613,seen at the cinema
1486,282,vin diesel
2339,548,Iran
1345,68,girlie movie
77,814,Jodie Foster
1031,141,Andrew Dice Clay
858,548,religion
1094,9,racism
2083,133,suspense
313,50,Business is the antagonist
950,54,atmospheric
102,388,Bruce Willis
615,424,Biography
2403,815,guardian
2167,4,conspiracy theory
2238,815,easily confused with other movie(s) (title)
1316,127,dark comedy
1832,176,atmospheric
627,53,updated classics
2133,249,James Marsden
2136,370,New York City
2033,11,character based on real person:JFK
606,176,serial killer
8,212,MTSKAF
1958,212,movie to see
727,821,Tommy Lee Jones
34,53,updated classics
1910,58,redemption
2270,182,dysfunctional family
1675,815,pool
912,814,Orson Welles
546,548,cars
652,435,Allan Moyle
2311,88,not as good as the first
504,821,Alan Rickman
1994,809,surreal
1405,435,Richard Donner
2285,764,gore
2065,592,tense
643,815,dead body
2495,424,space
2347,775,hurts itself trying to be PC
586,167,indiana jones
2422,194,torrential downpour
2434,435,Ken Jeong
2314,670,Keira Knightley
1325,176,musical
2279,370,paparazzi
975,594,General Motors
159,141,Arthur Malet
2281,133,atmospheric
1782,211,violencized sex
2284,747,social commentary
1707,54,matter-of-fact
2066,775,amazing photography
1848,370,feel-good
1892,821,Akira Kurosawa
638,54,biting
683,54,wry
2300,236,Bill Bailey
105,448,video games
1966,418,2
391,52,dark comedy
2205,64,George Lucas
509,761,BD-Video
823,289,Philip Seymour Hoffman
1834,581,Coen Brothers
1298,370,AFI 100 (Laughs)
2419,307,zombies
212,821,John Goodman
2016,548,England
861,127,music
1410,141,Wilford Brimley
2417,249,mockumentary
659,370,70mm blowup
741,176,Bechdel Test:Pass
1438,300,aliens
2116,435,Kim Ki-Duk
1378,424,drugs
1087,815,sexual fantasy
2287,815,dictatorship
2067,634,classic
1600,52,the plot made no sense
2451,666,transhumanism
2355,370,Oscar Nominee: Editing
1982,45,women's lib
2234,249,suspense
2378,11,adapted from:comic
1997,289,Studio Ghibli
2072,54,whimsical
2036,370,Nixon
1829,382,surreal
1188,176,Stephen King
2387,737,nonlinear
2475,761,Stereoscopic 3-D
584,314,music
981,815,memasa's movies
1059,194,Nudity (Topless)
1232,285,Can't remember
648,761,Betamax
2353,716,Bechdel Test:Fail
915,370,Oscar (Best Picture)
1272,326,Kubrick
1656,54,DOWN ON THEIR LUCK
1408,198,americana
2049,333,future
356,122,Jean Reno
978,761,VHS
1220,594,virtual reality
1239,182,girlie movie
2447,424,singing
975,548,business
2138,300,Jerry Bruckheimer
2161,121,Biography
2302,792,shallow
1854,551,based on a book
1812,809,twist ending
2332,52,Viggo Mortensen
574,11,adapted from:book
2187,815,gender discrimination
2366,467,Paul Rudd
1720,424,Eddie Murphy
2420,678,based on a book
2462,836,reboot
1460,699,based on book
2160,52,suspense
1422,821,Robert Duval
2146,171,Michael Mann
1707,370,Criterion
1012,212,KAF
1985,548,bad science
667,821,atmospheric
708,370,younger version of character
1540,54,lurid
927,532,thriller
446,548,royalty
633,825,ClearPlay
642,319,dreamlike
1240,258,virtual reality
226,373,generation X
2298,11,setting:Paris
2275,370,writer's block
2083,814,Ashton Kutcher
2278,697,19th century
1225,111,music
1210,236,Gloria Foster
2259,613,watched 2006
2250,548,queer
586,122,adventure
2209,435,Ken Watanabe
2420,370,R:language
1969,561,imdb top 250
1233,176,sexuality
312,675,voyeurism
1722,680,Christian Bale
287,163,Sally Field
2191,54,elegant
597,127,sci-fi
1448,176,Sea
851,54,easygoing
2367,300,funny
2486,88,Samuel L. Jackson
2385,114,humor
2408,52,action
1503,289,Oliver Stone
1247,88,Cate Blanchett
2288,46,distopia
2139,136,comedy
1214,831,chick flick
261,53,dystopia
2261,545,religion
1650,122,comedy
864,629,Jack Nicholson
894,414,conspiracy
2324,821,magic
1391,11,biographical
2441,775,murder
211,815,ghosts/afterlife
2011,39,Futuristmovies.com
540,846,rock and roll
2289,354,magic
924,594,autism
585,424,funny
2310,424,Paul Rudd
2158,370,screenwriter:Alexander Payne
2354,814,Helen Mirren
624,111,terrorism
2353,370,serial killer
593,11,brainwashing
2209,775,Gary Oldman
721,548,time travel
335,54,menacing
1911,814,Steven Spielberg
2478,370,PG-13
2401,424,Neil Patrick Harris
1465,761,CLV
2300,176,buddy movie
2485,370,unexpected guests
1597,176,survival
701,532,fantasy
2478,571,Daniel Craig
1423,815,male nudity
1759,814,Charles Bronson
601,815,cats
1098,53,biopics
2496,424,Marvel
171,133,brutality
813,11,descent into madness
932,11,serial killer
2136,370,Oscar (Best Effects - Visual Effects)
2313,249,open ending
260,421,drugs
655,398,generations
513,616,terrorism
222,538,superhero
641,54,goofy
176,670,Mafia
1955,548,post-apocalyptic
999,11,character:Michael Myers
2397,11,sport:professional wrestling
968,435,David Michener
219,580,baptism
1315,821,animation
582,548,mental illness
892,249,parody
1675,200,sweet
320,133,gothic
2237,548,England
2424,545,morality
391,467,black comedy
2375,11,animals die
1098,423,Biography
2478,571,London
1579,761,Betamax
439,548,imdb top 250
372,127,road trip
2372,535,violence
1658,141,Will Patton
2465,775,visually stunning
2418,815,animation style
1200,831,Selma Blair
2387,759,music
911,435,Robert Wise
614,11,BFI modern classic
1498,374,tim robbins
2442,88,drama
2122,548,fairy tale
2143,197,politics
2170,258,dialogue
337,761,IMAX
1832,484,mental illness
2411,629,Pixar
1258,548,directorial debut
620,9,caper
2190,249,too quirky
630,424,poetry
2317,421,stylized
1031,370,CLASS DIFFERENCES
825,809,funny
422,548,imdb top 250
827,370,R
607,815,road movie
1334,787,add to prospects list
626,370,Oscar (Best Cinematography)
1813,114,Cuba Gooding Jr.
1043,11,miniature sets
15,424,Hugh Grant
1321,548,vampires
148,548,revenge
1759,775,Yul Brynner
184,815,Three Colors trilogy
1376,123,to see: b-grade horror
825,39,Futuristmovies.com
1627,548,London
1969,54,gloomy
1352,325,Sergio Leone
2356,548,CIA
334,208,comic book
1409,594,remade
615,548,imdb top 250
2042,249,overrated
1743,815,based on a true story
1790,54,satirical
213,535,Vietnam
2374,138,Sci-Fi
2400,688,Surreal
2130,580,documentary
2045,370,PG-13
2424,670,mythology
2246,548,nudity (topless)
229,815,father-son relationship
1964,141,Jamie Lee Curtis
364,815,murderer
753,815,violin
2159,766,psychology
1948,670,literary adaptation
1178,63,Chevy Chase
684,300,Leslie Nielsen
1419,324,Disney
384,831,short films
434,11,BFI classic
1423,212,Comedy Need to See
2161,212,Bob*ola
1969,815,on dvr
2447,775,deadpan
66,761,CLV
1565,448,suburbia
1125,761,Betamax
1403,289,James Bond
2288,337,apocalypse
559,370,emotional
821,84,bizarre
1778,761,70mm
1529,54,FIGHTING THE SYSTEM
2286,370,gritty
1597,815,Friday night movie
2432,829,Marvel
1202,11,adapted from:game
379,548,weather
2287,821,historical
1339,594,journalism
1248,786,directing
189,461,inspirational
1051,54,tense
2152,370,stepfather
549,63,Vivian Leigh
2091,825,Below R
2201,319,Frank Miller
641,435,Savage Steve Holland
2356,367,cold war
1969,424,historical
105,11,cyber-intimidation
643,594,Stephen King
2447,548,big budget
1940,548,orphans
644,370,Janus 50
851,289,John Turturro
2251,50,Business is the antagonist
1438,746,star trek
148,467,Kate Winslet
1019,369,worth watching
818,11,dystopia
399,300,Crappy Remake
40,815,books
1995,249,exploitive
139,535,Gross-out
2182,848,Adam Sandler
358,370,author:Roald Dahl
2371,775,Area 51
1940,775,unhistorical
437,484,manipulation
668,761,BD-R
2426,428,Denzel Washington
1371,54,earnest
335,248,fiction
1931,37,Maggie Gyllenhaal
1369,11,subgenre:haunted house
2378,809,Adaptation
2175,815,birds
2424,88,3D
1928,448,Good action
2096,54,cerebral
2090,678,The fall of the Berlin wall
1294,758,Aviation
2030,249,complex characters
2435,127,psychology
109,548,teen
1320,303,Beatles
854,815,president
1399,775,political satire
152,815,interviews
686,775,India
1799,737,ending
2478,370,007 (series)
2208,558,Strong Women
333,300,based on a book
930,435,Jim Henson
2397,176,sport:professional wrestling
1597,815,bad acting
590,182,wry
2487,370,PG-13
2430,834,vigilante
602,435,Sam Raimi
1302,370,Christmas
176,54,THRILL CRIME
1832,136,weird
2289,370,drinking
386,68,Kubrick
1703,141,Candice Bergen
512,380,classic
474,775,comedy
599,54,FALTERING FRIENDSHIPS
925,716,Southern theme
1602,11,post-apocalyptic
2435,303,alternate reality
219,170,coming of age
1309,50,author:Michael Crichton
2224,548,resistance movement
1885,84,predictable
2324,369,fairy tale
1655,702,coming of age
1728,814,Julianne Moore
673,484,no dialogue
586,538,archaeology
587,634,dark comedy
2485,370,multiple endings
2465,809,american
2464,3,acting
2251,370,narrated
917,68,classic
2435,76,alternate reality
2351,568,excellent script
1443,448,winona ryder
1932,615,Hayao Miyazaki
2226,212,06 Oscar Nominated Best Movie - Animation
649,326,small town
2378,678,sci-fi
792,548,nudity (topless)
2189,648,Tim Burton
2370,670,C.S. Lewis
1099,11,Slasher
2385,435,Craig Robinson
1285,84,no plotholes!
1971,548,directorial debut
2301,89,Too long
2131,435,Rawson Marshall Thuber
2449,424,Josh Brolin
375,670,private school
2160,133,mindfuck
920,699,Oscar (Best Picture)
2424,821,moral choice
177,815,To See
2067,634,ecology
506,326,social exclusion
442,775,elegant
1737,548,imdb top 250
1731,141,J.K. Simmons
570,46,dystopia
2408,678,action
702,176,Johnny Depp
1039,176,fantasy world
2480,370,catch phrase
1929,848,Kieran Culkin
1112,176,dinosaurs
2036,761,BD-R
725,568,no plot
129,809,reflective
2155,809,complicated plot
189,642,wrongful imprisonment
570,414,quirky
2079,841,Crime
230,54,rousing
2467,775,France
2306,282,Cillian Murphy
2387,370,Oscar (Best Music - Original Score)
1958,37,death
2181,548,imdb top 250
597,370,Space battle
378,532,terrorism
1082,258,space travel
495,176,nostalgic
2155,133,paradox
2413,678,suicide bomber
102,613,seen at the cinema
2055,11,death of child
585,666,quirky
2162,332,funny
1412,370,personality disorder
9,824,seen
715,122,action
2396,84,difficult subject matter
1704,53,updated classics
2016,370,R
654,54,LOVE TRIANGLES
176,11,straight plot almost unecessary
2400,258,Surreal
654,11,time travel
953,548,trains
200,39,Futuristmovies.com
2299,90,Eva Mendes
1940,289,Japan
1045,11,setting:Royal Albert Hall
392,370,disaster
1546,590,Clint Eastwood
1940,538,anime
74,767,affair
1709,144,Bechdel Test:Pass
2204,370,race issues
2292,538,casinos
2323,467,Jim Sturgess
589,52,Italian
1586,695,Mel Brooks
2273,378,southern comedy
2379,212,KAF
1157,580,Tom Hanks
1991,370,poison
2075,613,seen at the cinema
2412,114,funny
1737,678,twist ending
1439,37,Cate Blanchett
1511,123,road trip
2337,841,police investigation
620,594,The Entertainer
187,176,guilty pleasure
2110,435,David Nutter
2332,147,dark hero
1424,111,Michael Clarke Duncan
2244,435,Ken Watanabe
2462,678,apes
1302,370,1940s
1754,761,DVD-Video
1839,548,Halloween
1210,815,virtual reality
505,787,reviewed
1512,370,college
2494,809,europe
1955,548,directorial debut
2038,548,controversial
2139,815,news story
903,561,psychology
2364,226,Christian Bale
1390,670,satire
548,761,DVD-RAM
129,380,Vienna
1801,319,evolution
2289,111,PG-13
1823,37,stylized
2061,815,trust no one
41,64,Mike Gabriel
1211,815,Netflix Finland
171,46,serial killer
1673,274,inspirational
2283,809,history
1355,351,social commentary
2425,680,Guy Ritchie
1113,775,King Kong
2130,350,documentary
2457,538,Steven Spielberg
183,54,CRISIS OF FAITH
943,370,70mm blowup
213,141,Tom Hanks
2215,54,witty
1039,176,Childhood nightmares
1428,815,costume drama
1832,801,mindfuck
1316,54,lyrical
2240,643,Oscar (Best Actress)
801,761,VHS
1355,90,psychology
176,698,Quentin Tarantino
2339,548,Middle East
29,319,atmospheric
2101,548,remade
615,435,Martin Scorsese
1243,616,Mike Myers
535,548,dance
597,33,Fantasy
2355,526,Upton Sinclair
2044,754,sword
1737,525,dreamlike
2218,236,Romany Malco
1826,548,19th century
959,37,John Malkovich
1106,370,Baltimore
2351,11,characters talk like they are on BtVS
2292,370,Lake Como
1410,11,sport:baseball
372,37,bleak
449,531,historical drama
498,548,submarine
2326,9,spy thriller
2463,815,racism
175,258,crime
2332,88,rape
1184,548,slackers
541,121,twist ending
2099,670,steampunk
1684,548,dragons
1861,825,psychology
2406,52,Kevin Spacey
1737,424,psychology
932,761,Betamax
2152,824,really funny
1116,212,Bob*ola
1898,532,comedy
1037,11,serial killer
626,289,Morgan Freeman
2074,815,butcher
41,813,Katottava
1073,815,satire:Hollywood insiders
2060,545,Ivan Reitman
564,815,short
213,643,Oscar (Best Directing)
2425,571,Jude Law
446,90,classic
685,325,if you build it they will come
899,54,austere
562,296,John Cleese
1077,548,afterlife
2096,856,romance
2475,370,Themes
1681,548,BDSM
1147,163,Hulk Hogan
1110,548,secrets
2161,127,rhythm & blues
766,791,blooper reel
1337,54,ominous
570,399,French
2410,702,franchise
655,815,racism
1030,467,John Cusack
981,594,suburbia
1233,526,gothic
233,535,espionage
569,54,irreverent
2279,571,royalty
1819,163,Michael Douglas
1155,545,sequel
1563,370,stoner movie
2171,775,unrealistic
1426,594,black-and-white
1094,319,violence
2237,467,Jena Malone
1688,370,author:Ian Fleming
422,535,crime
1689,149,Robots
624,16,Nudity (Topless)
2477,163,Sally Field
2367,666,sci-fi
331,815,wishes
1232,11,adapted from:comic
232,810,time travel
2419,387,violence
1080,548,courtroom
2417,448,social commentary
2275,370,Emma Thompson
194,775,Star Trek
2326,330,murder
1213,716,drugs
453,258,adapted from:book
1103,497,punk
2032,448,vampire
1108,815,library vhs
618,307,dystopia
291,761,CLV
2237,764,adaptation
2289,616,based on a book
2313,72,romance
741,176,parody
1460,258,atmospheric
1452,548,nudity (topless)
2417,414,role reversal
2469,548,franchise
1969,435,Roman Polanski
2302,143,action
384,858,Aardman
823,123,Mark Wahlberg
1237,532,Don Siegel
2383,182,black humour
2167,775,Jon Voight
1841,370,bleak
2250,670,revenge
453,258,sci-fi
1693,87,Guy Ritchie
2133,249,chick flick
714,11,remadeAs:101 Dalmations (1996)
575,139,no films that have been similarly rated
624,280,sci-fi
40,370,gloomy
2205,548,sequel
973,40,summer camp
2139,236,Paul Rudd
2024,531,nerdy
1795,139,funny parts
1045,775,remade by same director
1909,814,Nicholas Cage
28,163,Highschool
2398,206,drama
1313,237,telepathy
1266,176,ridiculous
438,127,Alfred Hitchcock
1989,64,Seann William Scott
396,423,Jack Black
2011,815,infernal machine
1210,370,savior
568,303,heartwarming
862,206,homosexuality
1921,801,stupid
2119,548,assassin
1357,505,David Lynch
792,448,space
2435,766,alternate reality
965,643,space
1703,141,William Shatner
1110,815,forest
953,58,alternate universe
584,616,classic
306,775,Russell Mulcahy
175,581,Luc Besson
1645,326,diabetes
1450,435,Amy Heckerling
2412,388,Hilarious
845,176,atmospheric
1972,54,stylized
2486,815,germans
2205,319,Star Wars
773,648,parody
2478,571,action
2492,354,greed
658,289,Japan
1107,11,Disney animated feature
2486,715,opening song
2300,236,Timothy Dalton
2353,89,dark comedy
1513,370,AFI 100
412,326,Lili Taylor
1272,54,somber
317,11,animation remade as live action
2008,11,sports competition:motocross (scene)
2298,535,animation
391,122,crime
76,54,poignant
1801,319,remake
592,54,lavish
2406,300,Kevin Spacey
2134,435,Michael Moore
462,761,BD-R
2360,661,violent
2405,76,Brad Pitt
1424,556,male nudity
2394,821,friendship
2353,561,violent
392,775,US President
547,122,Tom Cruise
2294,775,sci-fi
523,289,Robert De Niro
358,670,family
1419,435,John Lasseter
2123,149,global warming
2125,758,Harry Potter
1994,809,survival
2308,2,Lecter Remarries & Kills His Insulting Wife & Butts Heds With Hotshot D.A.
1754,54,lyrical
313,810,Ridley Scott
1907,275,silence
2468,370,screenwriter:Suzanne Collins
841,532,homosexual
2190,11,nonsensical
422,223,Nudity (Topless)
2213,111,Owen Wilson
2435,678,Leonardo DiCaprio
2189,538,roald dahl
1008,532,dystopia
1856,786,over the top
504,761,BD-Video
276,11,[bugÃÂ¿] do you think that ML cares about the bugs related to accÃÂ©nted characters?
549,505,Elia Kazan
636,164,neo-noir
2369,300,imagination
1487,122,assassin
1897,289,Tom Hanks
1967,580,Oscar (Best Picture)
636,545,Film Noir
1820,716,mindless one liners
2201,185,multifaceted
60,418,2.5
820,548,nudity (topless)
818,558,thought-provoking
2427,133,psychological
2453,678,time travel
2033,52,B-movie
2178,670,anime
211,484,halloween
737,122,hacking
2178,435,Yoshiaki Kawajiri
2485,398,CGI doesn't help an average movie!
177,424,queer
2384,127,twists & turns
804,331,great acting
40,307,serial killer
1534,435,Richard Donner
2055,809,multiple storylines
1323,548,royalty
525,815,remake better than original version
148,548,true story
2464,370,Brad Pitt
2378,569,author:Alan Moore
16,52,Tarantino
2230,775,crude humor
1038,532,religion
2435,458,Leonardo DiCaprio
422,200,Al Pacino
1072,775,Special Effects
2013,775,author:Alan Moore
435,716,murder
1147,594,boxing
2150,214,underdeveloped plot
2044,815,See: Thriller: A Cruel Picture (Thriller - en grym film)
2407,271,comic book
674,84,class issues
1261,163,Ernie Hudson
287,594,men in drag
1812,809,Drama
2337,424,Ed Harris
2188,815,factual
528,594,fish
2285,307,twist ending
1747,212,Comedy Need to See
2387,448,based on a book
2305,684,owned
2292,538,spies
2089,548,based on a book
133,307,hilarious
448,33,Musical
721,761,BD-Video
924,326,road movie
2495,302,space
2087,380,Romance
2435,200,great soundtrack
818,810,survellience
676,810,political satire
2006,87,Coen Brothers
2239,122,fantasy
859,448,Roger Moore
144,531,romantic
1998,775,human versus computer
2232,428,1970s
320,648,Tim Burton
198,370,adapted from:play
1748,206,drug abuse
302,122,disturbing
1737,525,psychology
2230,775,R
610,538,Aardman
908,435,William Wyler
1851,351,Owen Wilson
133,369,jay and silent bob
2342,370,Texas
2364,76,Atmospheric
2498,672,meticulous
2282,748,fantasy
2011,815,repetitive
2275,177,dustin hoffman
1426,326,nostalgic
176,667,Quentin Tarantino
2300,2,It Just Keeps Getting Better
1135,548,unlikely friendships
1219,548,teacher
230,163,Keanu Reeves
2319,435,Mikael HÃ¥fstrÃ¶m
529,11,Monty Python
1403,684,owned
53,111,Ice Cube
201,45,chick flick
2230,548,black comedy
1355,766,surreal
2012,561,Johnny Depp
2218,697,geeks
1292,670,Based on a TV show
2313,188,musical
147,859,Chicago
2313,766,Ireland
176,758,stylized
1597,285,Friday night movie
1248,303,thought-provoking
2408,370,childbirth
2469,275,Joseph Gordon-Levitt
1814,111,james bond
1847,479,movielens top pick
1053,9,Matt Damon
2381,548,police corruption
334,258,stylized
2483,88,cliche
2374,801,pixar
1019,761,70mm
1087,815,dissociation
463,435,Best of Rotten Tomatoes: All Time
214,467,Hugh Grant
702,176,horror
1503,821,Gary Oldman
2063,176,black comedy
1088,11,Nazis
670,212,movie to see
886,253,psychedelic
2451,809,drugs
1210,258,atmospheric
1839,53,Fiona Shaw
494,40,small town
882,428,adapted from:book
1978,592,bad stunts
378,123,nicolas cage
1087,815,pedophile
1858,11,biographical?
864,84,romance
1146,548,sports
2132,46,silly propaganda
662,594,spoof
2444,52,mental illness
523,761,CLV
636,297,complicated
1336,50,Business is the antagonist
2034,831,whimsical
2186,775,Philip K. Dick
2017,111,adventure game
2382,548,disability
2400,688,visually stunning
1969,289,Roman Polanski
54,289,Robert Rodriguez
1959,220,fantasy
1046,37,homosexual undertones
2155,424,complex
77,424,disturbing
2260,538,comic strip
2383,133,vampires
2058,370,Oscar (Best Supporting Actress)
456,775,Nazis
1655,188,coming of age
1262,678,predictable
2165,702,bad sequel
2384,737,Coen Bros
593,135,stylized
728,548,imdb top 250
1888,300,Robin Williams
391,467,Ewan McGregor
599,11,the nature of love
2378,766,cinematography
2373,163,Comic Book
1950,814,Brendan Fraser
2473,815,sexuality
2383,210,serial killer
2310,435,Craig Robinson
1637,590,sexy
913,435,Sidney Poitier
2232,548,Alberta
2284,548,subversive
2353,548,Broadway
593,88,quirky
654,548,high school
513,176,Bruce Willis
981,53,suburbia
942,814,Max von Sydow
199,815,disability
770,330,hit men
1164,11,high school
655,767,heartwarming
1654,258,bad plot
339,538,cinderella
2281,602,love
2030,127,Scarlett Johansson
299,634,Mel Brooks
2155,133,mindfuck
1184,9,slackers
40,89,Saturn Award (Best Writing)
2359,775,good sequel
415,548,Jane Austen
2324,52,romance
2425,11,violent
486,141,David Selby
1846,432,george clooney
977,54,atmospheric
2468,206,intense
2405,655,Quentin Tarantino
2215,52,dystopia
2166,548,single parents
635,633,dreams
605,54,frantic
2446,561,complex characters
792,678,hallucination
2115,54,stylized
2424,680,visually stunning
1888,198,need to own
2419,678,Bill Murray
2465,775,Mark Ruffalo
850,84,cinematography
1381,716,Bechdel Test:Fail
2409,821,Ewan McGregor
372,127,allegorical
2394,561,imdb top 250
320,548,claymation
869,223,Nudity (Topless)
2047,323,powerful
1744,370,British
513,775,R
2233,815,journalism
845,411,Leonardo DiCaprio
