movieId,userId,rating
2292,788,3.5
139,307,3.0
916,594,4.0
1251,259,3.0
40,762,4.0
924,513,3.5
2388,357,4.0
2387,805,4.5
2293,411,3.5
1763,32,3.5
931,305,5.0
612,76,4.0
459,242,4.5
600,675,4.5
504,630,2.0
2017,477,3.0
1983,243,3.5
1531,450,4.5
1051,538,5.0
2402,107,2.0
1437,50,3.5
1574,561,2.5
737,515,3.5
329,589,4.0
2480,226,4.0
1824,683,3.5
2396,747,4.0
2244,424,3.5
1134,640,5.0
1564,335,3.0
478,305,5.0
1699,138,4.0
2083,798,1.0
697,43,4.0
219,229,3.5
1358,475,4.0
372,690,5.0
1308,11,3.0
971,861,2.5
521,136,3.5
306,305,3.0
2271,729,3.0
1754,604,4.0
91,304,2.0
2445,107,5.0
1683,258,2.5
1628,417,3.0
2158,805,4.0
1419,821,3.0
829,468,5.0
1266,744,3.0
242,464,3.0
2453,666,3.0
1661,438,4.5
1407,154,4.0
1445,750,2.0
1072,752,0.5
2125,594,5.0
1766,424,3.0
1797,400,2.5
333,489,3.0
329,396,4.0
2131,475,3.0
2487,156,3.0
399,660,3.0
1389,839,3.0
1869,668,3.5
1516,498,2.0
127,39,3.0
42,634,4.0
2267,104,4.5
696,594,3.5
2208,182,4.0
988,326,3.5
2152,810,4.0
406,839,2.0
209,338,3.0
539,840,2.5
399,4,3.5
2250,125,4.5
2066,479,3.0
638,54,2.5
1370,326,3.0
1285,172,2.5
2133,340,2.0
2322,251,3.5
255,174,5.0
2400,388,4.0
1462,489,3.5
176,309,5.0
2276,580,3.5
1883,420,3.5
440,229,3.0
1301,132,3.0
903,461,0.5
2366,608,4.0
600,66,4.0
1734,11,1.0
1563,11,4.0
1901,49,3.5
2185,19,5.0
1952,115,2.5
1463,648,2.0
372,132,4.0
728,240,3.5
1563,371,4.5
369,257,4.0
1799,404,4.0
343,241,4.0
1940,792,2.0
1012,256,1.0
784,163,0.5
1521,424,3.0
1938,717,3.5
2463,702,3.0
612,395,4.5
213,585,4.0
291,58,4.0
1744,738,3.0
1229,256,2.5
762,276,2.5
717,161,3.5
1419,138,3.0
1239,766,2.0
214,325,2.5
1913,745,2.0
1153,613,3.0
2154,424,3.0
1006,148,3.5
593,824,4.0
597,540,4.0
2131,212,2.5
1855,6,4.0
1538,744,3.5
570,737,4.5
698,207,3.5
2007,277,4.0
2349,167,3.5
1375,679,4.0
1250,560,3.5
430,45,5.0
1039,495,4.0
74,161,3.5
1253,412,3.0
1667,223,4.0
823,53,3.5
582,628,4.5
391,379,4.5
2232,792,2.5
1364,504,2.0
1402,822,3.0
597,835,5.0
839,713,5.0
2216,681,4.0
1856,453,5.0
1065,755,3.5
320,502,5.0
2362,344,1.0
40,565,4.0
1846,285,4.0
2321,193,4.0
2029,668,4.0
1959,605,5.0
529,207,3.0
968,338,4.0
2043,115,4.5
1702,177,2.0
1294,330,3.5
823,267,4.5
1582,605,4.0
1179,211,2.5
276,566,3.5
2220,651,4.0
2156,45,4.0
608,173,4.5
1042,189,4.0
2240,633,4.0
2275,824,3.5
1911,173,1.5
1737,101,5.0
143,752,2.5
1178,488,2.0
1220,155,2.0
324,515,2.5
2005,398,3.5
928,696,3.0
2191,724,4.5
2236,26,3.5
1753,296,3.0
651,756,4.0
396,805,3.0
2215,121,3.0
1042,604,3.0
1085,256,3.0
1714,271,3.5
595,343,3.0
945,109,4.0
782,844,2.0
119,852,4.5
323,488,4.0
2221,837,2.0
1829,139,5.0
660,724,4.0
580,60,3.0
1054,90,3.5
1000,553,4.0
1839,14,3.5
1519,651,3.5
2119,54,2.5
1657,438,5.0
752,810,4.0
2245,204,4.5
450,438,5.0
33,249,4.0
1628,45,4.0
1998,478,3.0
1383,247,3.0
1226,251,4.0
2226,424,2.0
1550,522,3.5
2141,84,4.0
2319,775,4.0
194,44,2.5
2198,831,4.5
2072,696,4.0
1183,702,4.0
1497,612,3.0
1668,807,3.5
1896,29,3.5
513,4,4.5
601,715,3.5
30,589,3.5
485,207,2.0
1853,545,2.0
133,26,3.5
1815,445,3.0
2406,186,4.0
372,715,1.5
422,311,4.5
936,54,2.5
2250,522,5.0
95,138,2.0
1848,205,5.0
292,709,4.0
689,51,4.0
2334,803,3.5
2053,702,4.0
191,750,4.0
333,697,2.5
2382,147,3.5
249,338,2.0
277,398,3.5
789,806,3.5
2190,361,4.5
576,402,4.5
924,180,4.5
1298,725,4.0
1251,713,2.5
1770,335,3.0
540,155,3.0
222,132,3.5
2327,824,4.0
2287,408,3.5
37,119,3.0
586,359,4.0
160,824,2.5
547,847,3.5
2487,91,3.5
2374,671,4.0
1542,199,4.5
303,513,4.0
2045,819,3.0
1475,325,3.0
2212,293,3.0
619,771,2.5
99,398,4.5
562,132,4.0
1196,834,2.5
857,729,2.5
771,198,2.0
315,472,1.5
1303,439,5.0
689,144,4.0
2266,777,2.5
1553,242,4.0
662,488,3.0
2417,363,4.0
1134,594,5.0
2325,300,3.5
455,410,5.0
2068,594,3.5
513,845,4.0
2458,272,3.5
2398,435,3.5
76,402,4.0
2266,19,4.0
999,724,2.0
1333,333,3.0
1241,19,4.0
1336,377,3.0
846,50,4.0
2329,852,4.0
2021,252,3.5
964,103,4.5
375,834,2.5
1783,649,3.5
645,364,5.0
311,531,3.5
2150,775,3.0
203,806,2.0
2001,605,5.0
2496,408,3.5
1710,141,4.0
19,676,3.0
40,520,3.5
1500,698,3.0
2314,573,4.0
2403,182,4.0
2177,14,3.5
175,702,4.5
276,535,0.5
690,677,4.5
2324,737,2.0
823,276,3.5
1379,604,3.5
2468,849,3.5
439,541,5.0
157,850,4.0
863,635,4.5
2297,563,4.0
1915,717,2.5
426,822,1.5
2000,247,3.0
2152,301,4.0
2135,761,4.0
313,127,5.0
2169,675,1.5
1317,251,5.0
1625,72,4.0
718,257,2.0
2325,566,4.0
1260,160,3.0
306,189,3.5
2215,3,1.5
1851,494,4.5
1364,211,3.0
690,300,2.0
2331,515,3.0
923,633,4.0
529,737,4.5
1821,580,2.5
1187,176,2.5
2018,684,2.0
622,294,5.0
1555,861,2.5
509,160,3.0
916,438,4.5
1969,54,2.5
1447,579,3.0
1324,825,3.0
176,515,5.0
862,543,3.0
2158,583,2.5
676,151,5.0
36,810,4.0
1735,132,3.5
2055,147,3.5
1226,571,4.0
333,846,3.0
1027,489,3.0
548,806,3.0
1969,427,2.5
1500,654,3.5
335,65,4.5
2125,848,5.0
1323,258,3.0
2004,487,1.5
1994,122,4.0
391,766,3.5
1067,23,2.5
491,580,3.0
2090,65,3.5
1786,580,5.0
1513,747,3.5
940,215,2.0
10,484,3.5
779,108,2.5
2270,541,4.0
2072,797,3.5
8,532,3.0
1838,212,3.0
2418,815,4.0
440,25,4.0
1140,305,2.0
51,296,3.0
854,834,2.5
268,325,2.0
1618,289,3.0
1099,354,2.0
2494,211,4.0
1507,522,3.5
2294,329,3.5
2108,430,2.5
2201,704,4.0
1166,424,4.5
185,370,3.0
442,750,4.5
886,815,2.5
462,755,1.0
1285,316,4.0
1033,449,3.5
451,156,4.0
893,300,2.0
2446,415,4.5
2198,561,3.5
1213,400,3.0
2115,51,4.0
2028,439,5.0
559,370,1.0
990,431,5.0
369,373,3.5
2253,762,4.5
1053,33,4.5
1144,744,3.0
1512,267,2.5
1711,371,3.5
735,580,4.5
2306,277,3.0
387,12,3.0
1456,50,4.0
1903,509,4.5
573,306,5.0
1045,45,5.0
1053,562,5.0
78,843,5.0
2226,233,4.0
903,621,4.0
846,522,2.5
1612,192,4.0
811,75,3.5
2334,316,3.5
1034,515,3.5
863,834,2.5
1235,115,4.5
689,276,3.5
670,60,5.0
1568,45,1.0
1816,160,4.0
1512,589,3.0
2454,337,3.5
1884,257,4.5
564,412,3.0
2455,741,4.0
1956,285,2.5
2054,186,4.0
1850,831,3.0
144,113,3.0
2298,87,4.0
336,651,3.5
945,189,4.0
1715,649,3.5
22,506,3.0
588,544,3.5
964,729,4.0
2083,762,4.5
521,557,3.0
2238,165,3.0
1753,735,3.5
1896,539,4.0
2329,28,3.5
77,514,4.5
2178,392,4.0
0,667,3.5
552,640,2.0
524,436,4.0
1354,392,3.0
1097,188,3.5
2239,400,3.5
52,207,1.5
1839,459,2.5
1648,436,4.5
1839,572,3.0
1971,824,4.5
845,516,4.0
754,276,3.5
2456,603,3.0
531,436,4.0
2292,538,4.0
728,25,3.0
1497,356,3.5
2391,833,4.0
1768,489,3.5
335,389,5.0
204,258,2.0
759,256,4.0
159,487,4.5
373,246,0.5
380,538,1.0
87,287,2.5
1595,513,3.0
1503,365,3.0
2045,113,4.5
785,250,3.5
536,296,4.5
288,726,4.0
686,788,3.5
1149,325,0.5
1914,468,0.5
2355,128,5.0
2122,841,4.0
392,206,3.5
1046,598,4.0
1429,301,4.0
672,258,4.0
1983,207,2.0
312,821,2.5
1225,266,2.0
1628,475,3.5
533,834,2.0
547,213,4.0
335,655,4.0
1364,468,5.0
249,840,2.5
1058,475,2.5
386,4,4.5
1911,591,3.0
1362,824,2.5
75,594,3.0
2042,296,4.0
989,579,3.5
2468,458,3.5
1729,276,2.0
276,750,3.0
953,0,2.0
63,441,4.5
2037,292,4.0
2146,788,3.5
1637,276,4.5
299,113,2.0
396,223,3.5
129,479,5.0
1825,164,2.0
413,207,2.5
1138,740,4.0
2159,404,3.0
799,321,4.0
2403,197,4.0
1322,821,3.5
1045,136,2.5
314,212,3.0
379,487,1.5
2171,64,4.0
2148,2,0.5
2330,695,3.0
522,637,4.5
615,147,4.0
2351,236,4.5
2224,252,3.5
176,224,4.0
1848,375,4.0
271,215,1.5
952,502,5.0
1628,305,3.0
379,182,2.0
411,835,3.0
2051,253,2.5
1677,856,3.5
931,163,1.5
799,305,5.0
2101,17,5.0
457,182,3.0
1179,333,3.0
1217,286,3.0
30,616,2.0
2441,4,2.0
525,164,4.5
964,34,5.0
2430,359,4.0
2368,329,4.0
2435,574,5.0
313,621,4.0
2459,225,4.0
1472,648,2.0
351,833,5.0
1998,772,3.5
1132,123,3.0
611,68,3.5
2368,820,4.0
787,19,3.5
1970,462,4.0
214,395,4.0
1618,682,4.0
1568,247,3.5
536,425,4.5
2210,763,3.5
1417,251,5.0
942,56,4.5
2204,146,2.5
122,388,4.0
766,595,3.0
1617,540,4.0
2268,595,3.5
203,330,4.5
17,796,1.5
2428,603,3.5
1921,449,4.0
1122,445,3.5
622,325,3.5
383,52,2.5
953,376,4.5
1639,141,3.0
469,674,3.0
964,462,3.5
2333,188,5.0
607,378,3.5
1508,361,3.0
1903,649,3.0
2045,833,4.5
2128,4,3.0
2072,780,3.0
1171,626,5.0
495,303,3.5
649,661,5.0
2209,695,5.0
1247,675,3.0
298,859,0.5
254,805,5.0
37,284,2.0
1418,660,4.5
560,839,3.0
642,741,4.0
2136,257,2.5
2307,768,4.5
1210,695,4.5
2192,541,4.5
10,345,1.0
2150,223,2.0
2292,321,4.0
1754,804,4.0
1900,345,4.0
2227,695,4.5
1225,839,3.0
649,567,4.0
1744,163,0.5
954,257,2.5
1791,839,1.5
351,806,4.0
773,450,2.5
1630,212,4.0
1036,276,4.5
2405,479,4.5
1683,5,3.5
2001,50,4.0
1174,813,2.0
199,344,4.0
1011,276,2.5
318,668,4.0
1683,212,4.5
1843,538,3.0
290,545,3.0
1487,604,2.5
1883,699,4.5
1439,266,2.5
1349,761,4.0
1315,257,1.0
1274,256,2.5
2439,75,3.5
305,643,4.0
2474,154,2.5
848,603,4.0
971,758,0.5
371,675,1.5
2376,602,2.5
373,155,3.0
2103,173,4.5
838,75,2.5
2252,66,3.0
2464,674,3.5
1255,50,2.0
2205,504,2.0
476,229,4.0
2320,821,3.5
1615,50,3.0
1075,194,4.0
2421,321,4.5
1189,489,4.0
2014,212,3.5
1164,116,3.0
213,34,4.5
1499,26,4.5
787,668,4.5
527,294,4.0
134,129,3.0
653,821,4.0
693,461,3.0
2351,3,4.5
812,655,4.0
1961,846,3.0
1011,371,3.5
546,204,4.0
2331,488,4.5
2215,827,3.5
2453,9,3.5
2284,303,0.5
1683,523,5.0
1858,111,1.5
1883,139,5.0
1854,223,4.0
1043,30,3.5
1461,52,2.0
1237,337,4.0
630,15,3.5
1938,475,3.5
516,188,5.0
662,268,5.0
1681,714,2.0
2487,188,4.0
2167,466,4.0
1694,247,3.5
222,431,2.5
829,788,4.0
17,819,2.5
324,305,4.0
1211,745,3.0
707,589,3.5
1364,343,4.0
2189,615,4.5
2167,257,4.0
385,215,1.5
770,714,5.0
1565,379,4.0
455,783,4.5
1150,247,3.0
2335,305,4.0
681,338,2.5
412,320,4.0
2072,422,4.0
2397,515,4.5
2156,827,4.5
1765,164,1.5
171,628,4.5
2319,594,3.5
2286,95,4.0
1959,842,4.5
60,833,4.0
517,155,4.5
1682,94,3.0
2274,19,1.0
1346,755,2.0
2289,269,5.0
127,159,2.0
505,412,3.0
1136,412,3.0
513,424,4.5
2144,64,3.0
1030,188,5.0
1298,56,4.0
2224,795,3.5
703,761,5.0
190,197,4.0
2199,539,4.5
534,53,3.5
1275,256,2.5
2129,243,3.0
0,180,4.0
1616,176,2.0
1932,688,5.0
176,591,4.0
415,169,4.5
872,522,0.5
944,108,3.0
2075,481,4.5
2068,750,3.5
2042,824,4.0
2203,84,4.0
992,160,2.0
2234,194,4.0
798,833,5.0
672,468,5.0
2040,564,3.0
1980,194,3.5
612,2,4.0
689,267,3.5
1508,478,4.0
886,29,3.5
1683,53,4.5
786,778,3.0
971,404,2.0
30,180,3.0
261,276,2.0
2015,821,3.5
329,150,1.5
2060,276,2.5
2105,37,2.5
1026,317,3.0
1297,345,4.0
158,813,4.0
1823,548,3.0
488,580,3.0
2315,415,2.0
219,609,4.0
91,196,4.0
1594,839,1.5
1477,714,1.0
33,665,2.0
1812,402,2.5
2306,624,2.0
2263,475,3.0
2158,642,3.0
2332,850,4.0
2050,123,0.5
1149,562,1.0
1243,449,3.0
335,711,4.0
1629,119,4.0
977,761,4.5
1985,285,3.0
1705,106,4.0
2165,746,3.0
1576,839,1.0
849,4,4.0
2410,804,4.0
2194,194,3.5
582,282,5.0
547,404,4.0
1043,497,3.5
295,839,3.0
2025,724,3.5
1285,16,4.0
2489,197,3.5
89,213,4.0
2061,423,2.0
152,176,4.0
281,212,3.0
1619,7,3.0
222,271,2.5
770,373,4.0
1436,424,2.0
984,125,2.5
2176,815,2.5
2197,4,4.0
328,522,0.5
1905,488,4.0
562,425,4.0
1762,123,3.0
689,548,4.0
399,445,2.5
89,82,4.0
970,229,2.5
884,325,2.0
2286,696,4.5
1535,143,5.0
1528,633,5.0
1545,709,4.0
17,394,5.0
1439,213,4.0
1097,111,4.0
2125,223,4.5
582,514,3.5
1835,749,4.0
1285,140,5.0
589,827,4.0
544,433,5.0
942,97,4.5
1371,339,5.0
703,781,4.0
1426,488,4.0
875,206,4.0
601,676,3.5
1262,79,4.0
2243,515,3.5
1704,515,4.5
343,628,4.0
176,676,5.0
2456,683,1.5
1293,661,4.5
1650,468,5.0
1091,845,5.0
260,138,4.5
1746,253,3.5
1462,204,3.0
1487,175,3.5
2283,561,4.0
1434,591,3.5
597,502,5.0
1960,121,4.0
846,213,3.0
886,237,5.0
2152,371,5.0
896,807,3.5
2398,629,3.0
1658,325,3.5
30,478,3.0
1607,653,3.5
1966,515,4.0
1586,189,5.0
636,384,4.0
1945,329,3.5
203,522,3.0
174,365,2.5
612,675,4.0
1186,54,1.5
1900,450,5.0
707,198,3.0
2123,235,2.0
2099,126,4.0
1715,163,0.5
287,301,3.5
2158,807,3.5
1698,861,3.5
2314,202,4.0
311,773,4.5
453,52,5.0
1704,694,3.0
1961,282,4.0
1019,345,4.0
2499,247,3.5
2475,833,4.0
382,207,0.5
126,235,3.5
903,46,5.0
1266,675,2.5
1331,675,2.0
845,804,3.0
1749,466,4.5
631,40,4.0
1563,826,3.5
454,536,4.5
2149,804,4.0
2105,804,4.5
33,566,3.0
2099,64,1.5
1670,64,1.0
931,376,5.0
1630,858,3.0
1743,707,4.5
2388,4,4.0
187,634,4.0
472,202,5.0
2341,658,4.5
1911,746,4.0
555,307,4.0
1749,804,4.0
1309,289,4.0
1739,479,0.5
1425,354,4.0
523,824,4.0
1516,435,2.0
960,43,5.0
499,384,3.0
548,541,5.0
720,305,3.0
2267,680,2.5
240,237,3.5
707,92,2.5
1,471,2.5
2265,522,3.5
1521,367,5.0
1867,285,0.5
894,68,3.0
693,17,5.0
3,456,3.0
780,747,3.5
1521,435,3.0
287,213,2.0
811,482,3.0
827,763,4.0
697,347,2.5
1065,161,3.5
642,744,5.0
2076,649,3.5
1656,325,4.5
1065,400,3.5
1065,438,5.0
1787,435,3.0
829,132,4.5
1921,828,2.0
1343,163,3.5
2042,108,4.0
912,755,2.0
2291,835,3.5
627,519,0.5
201,9,4.5
1839,58,4.0
1834,147,4.5
1955,301,4.5
1248,247,3.0
909,612,4.0
1428,475,3.0
486,448,2.0
2261,565,4.5
1749,741,3.0
1150,51,4.5
1659,368,4.0
2437,372,2.5
727,475,3.0
1820,354,3.5
979,7,4.5
2143,589,4.5
1510,237,3.5
2206,136,3.0
1870,845,4.0
233,839,1.5
1287,261,5.0
2115,153,2.0
2494,244,4.5
1187,586,3.0
1472,548,2.0
1557,285,3.5
516,115,3.5
1911,691,2.0
128,562,4.5
2468,217,4.0
677,545,3.0
2298,33,4.5
1795,548,1.0
1248,277,4.5
2208,215,1.5
2254,233,3.0
1437,609,3.0
1415,248,2.5
2087,478,3.0
89,705,5.0
1483,707,4.0
1753,523,5.0
2193,576,2.0
1921,526,3.0
1456,452,1.0
396,167,1.0
2152,812,4.0
176,129,5.0
2464,580,4.5
2325,461,3.0
378,825,4.0
443,179,5.0
1962,136,3.0
226,607,4.0
1854,209,5.0
949,775,2.0
2136,756,4.5
991,141,4.5
2464,815,3.0
1084,114,5.0
2293,212,4.0
796,129,3.0
1695,6,2.0
323,806,4.0
2359,445,4.0
2079,745,5.0
1383,306,5.0
1886,33,4.5
440,824,4.0
1115,11,3.0
1754,478,5.0
2292,192,5.0
276,350,2.5
1792,63,4.0
2159,436,4.5
849,215,4.5
505,634,4.5
1676,807,3.5
608,387,5.0
1251,197,0.5
1088,612,1.0
2358,827,1.0
1619,398,2.0
2133,513,3.5
997,694,5.0
2447,325,3.0
1005,188,5.0
600,662,5.0
472,226,3.0
2134,801,4.0
2028,394,4.0
1956,778,2.0
2329,52,3.0
2075,269,3.5
1824,289,3.5
2126,253,4.5
287,442,3.5
101,839,3.5
1315,414,3.0
2266,839,3.5
2239,259,3.0
533,368,3.0
15,33,4.5
302,414,4.0
775,82,3.5
2469,414,3.0
1109,649,3.5
2429,732,5.0
2412,577,4.5
2358,844,3.5
2456,504,3.0
323,180,3.5
376,325,3.0
960,675,3.0
608,505,4.0
157,297,3.5
601,703,5.0
30,772,3.5
942,717,3.5
722,371,3.5
964,598,3.5
1258,488,1.0
1143,548,3.0
292,852,4.0
209,825,4.0
1271,537,3.5
1370,148,4.0
153,161,3.5
1759,488,4.0
1729,435,3.0
1514,594,3.5
2158,611,3.0
2369,741,4.0
2210,161,4.0
1305,46,3.5
584,101,4.0
1534,538,3.0
2351,424,4.0
528,766,2.5
884,538,1.0
962,612,1.0
2259,726,3.5
656,580,4.0
1800,177,2.5
1525,651,3.0
1767,825,4.0
953,603,4.0
636,649,3.5
395,347,4.5
1915,289,2.0
1105,112,4.0
472,484,3.0
2261,833,4.0
612,316,3.5
1387,630,4.5
1915,180,2.5
1383,215,2.0
1401,466,4.5
2132,489,4.0
1959,46,5.0
1455,35,5.0
381,194,3.5
1109,11,4.0
1290,839,2.5
617,305,4.0
2427,173,4.5
431,63,2.0
555,39,4.0
320,643,3.0
952,285,4.5
422,547,4.5
2053,175,4.0
536,83,5.0
1883,190,4.0
1251,424,2.5
213,329,3.0
2400,444,4.0
1434,292,4.5
839,69,5.0
2382,204,2.5
62,431,3.5
807,160,4.0
1338,649,4.0
1876,155,1.5
1282,206,3.5
1804,724,2.0
1635,807,3.0
562,844,4.5
192,449,2.0
952,564,4.0
2136,140,5.0
339,20,4.0
1434,763,3.5
230,267,3.0
1691,88,4.5
2249,46,3.5
22,834,3.5
1097,449,1.5
2160,323,4.0
606,543,3.5
1850,766,3.0
1246,684,2.0
1923,850,3.0
1125,50,2.0
850,267,3.5
1285,763,5.0
146,303,3.5
608,348,3.0
1780,256,3.0
1421,543,3.5
1911,148,3.5
803,141,3.0
1232,207,1.5
1316,591,3.5
183,92,4.0
952,408,2.0
2000,266,3.0
2009,43,3.5
2242,832,4.0
820,698,4.0
291,668,2.5
662,92,3.5
2188,121,5.0
754,151,4.0
586,611,3.5
1627,821,4.0
2271,717,4.5
2250,700,2.5
855,608,4.5
2036,370,4.0
1512,129,5.0
2009,813,3.0
476,548,3.0
1329,40,4.0
600,531,2.5
1640,132,2.5
1579,11,3.0
886,251,5.0
2480,522,3.0
222,289,1.5
634,472,3.0
268,9,4.5
2445,372,4.0
1370,737,4.0
2004,478,2.5
1355,117,4.5
2397,294,4.0
1749,161,3.5
442,309,5.0
1652,285,3.5
981,182,4.0
1919,402,4.0
992,825,3.0
375,487,3.0
1424,702,4.0
2013,28,3.0
524,648,3.5
69,424,3.0
734,845,1.5
332,618,3.5
139,75,4.0
1617,142,3.5
1366,775,1.0
335,163,0.5
1552,468,4.0
1367,839,2.0
2336,652,4.0
2021,840,1.5
2096,417,4.5
1094,292,4.0
1932,674,4.0
2184,713,3.5
2485,680,4.5
2286,191,2.0
359,660,2.5
1126,175,3.5
259,212,4.0
2462,802,3.5
2399,834,3.5
1961,409,4.0
823,651,3.5
612,368,4.0
888,464,3.0
549,528,3.5
1616,810,4.0
321,691,4.5
1405,812,4.0
0,693,4.5
2173,778,3.0
112,833,5.0
343,814,3.5
2033,15,3.0
1530,303,3.0
1672,449,2.0
1343,795,2.0
213,423,4.5
735,573,4.5
1663,286,4.0
343,39,5.0
1946,310,1.0
1833,264,4.0
1740,488,3.0
2387,815,4.0
1545,468,5.0
2146,297,4.0
1698,680,4.0
2430,569,3.0
757,724,3.0
2289,550,4.5
2292,43,4.5
219,25,4.0
944,256,4.0
439,644,4.0
2470,742,4.5
22,408,3.0
1143,390,4.0
2012,133,3.0
331,6,4.5
564,155,5.0
525,287,2.0
388,434,1.5
330,371,4.0
2169,734,2.0
2465,405,5.0
1541,604,3.5
1629,811,3.5
2438,323,3.0
2110,633,4.5
547,9,4.0
2332,479,4.0
1248,212,4.0
14,653,5.0
0,831,3.5
836,805,2.0
1933,301,1.0
2132,796,2.5
2012,243,4.0
2286,703,3.0
214,604,4.0
102,766,1.0
597,169,4.5
157,595,4.5
1436,642,3.5
88,619,3.5
1225,180,2.5
2197,458,5.0
595,592,3.0
2411,237,5.0
1655,92,3.5
1033,151,3.0
1364,807,4.0
2404,129,2.5
2458,714,3.0
2386,226,4.0
2451,672,4.0
364,612,3.5
2069,129,3.5
1542,543,2.5
1704,354,5.0
481,237,4.0
924,111,4.5
1839,193,4.5
2160,424,4.0
555,237,3.5
2258,436,4.5
925,136,4.5
2037,475,2.0
2030,292,4.0
2414,825,3.5
1512,462,4.5
1691,572,3.5
2469,668,4.5
157,548,5.0
1078,566,3.0
654,812,4.5
2332,10,5.0
2030,106,4.5
1912,459,3.5
1439,861,3.0
1416,613,3.5
672,661,4.0
1888,68,3.0
224,850,4.0
2049,321,4.5
208,259,3.0
1725,541,4.5
690,801,5.0
2446,211,4.5
334,626,4.0
728,51,3.5
2410,801,3.0
186,259,3.0
60,26,1.0
2162,65,4.5
2186,424,3.5
575,287,4.5
2040,408,2.5
669,384,4.0
2373,235,4.5
429,481,2.5
501,516,1.5
2414,745,2.0
1410,761,4.0
2416,446,2.0
2481,747,4.0
302,518,4.0
422,344,5.0
1576,393,2.0
2237,508,4.0
152,853,3.0
1966,240,3.0
2079,815,4.0
1638,259,2.0
1754,275,3.0
30,4,3.0
33,839,2.5
1482,104,3.5
1439,30,2.0
725,132,3.0
506,604,3.5
1460,798,3.0
1753,671,3.5
799,251,4.0
1042,833,3.0
849,417,4.5
505,307,3.5
1861,417,2.5
1821,545,3.5
1531,392,3.5
23,602,4.0
1909,449,3.0
2264,795,4.0
311,257,0.5
213,336,4.0
893,487,4.0
449,654,5.0
2083,186,4.0
90,649,4.5
233,408,3.5
803,175,3.5
386,156,4.0
1780,824,2.5
1886,112,4.0
935,548,2.0
1482,375,1.0
1757,631,2.5
2369,444,3.0
624,566,3.5
1998,286,2.5
461,594,2.5
1160,320,3.0
503,192,5.0
329,282,3.5
448,372,4.0
1903,316,3.5
104,822,2.5
2250,419,3.0
302,31,5.0
1039,369,4.5
2039,807,1.0
1493,212,2.0
620,244,4.5
1630,282,3.5
509,161,3.0
1965,399,4.0
2288,159,4.5
839,519,0.5
1261,736,4.0
1159,46,4.0
1187,229,3.0
1276,417,2.5
1783,68,3.5
64,449,3.0
2371,161,3.0
630,841,4.5
1460,702,4.5
1601,635,5.0
148,376,4.0
1650,662,3.0
1944,861,0.5
121,522,2.5
1991,129,2.5
1359,839,4.0
1720,60,4.0
219,413,3.0
2223,207,3.5
378,846,1.0
1617,136,4.0
1512,79,4.5
804,593,5.0
194,63,3.0
1923,668,2.5
1961,834,3.5
1879,54,2.5
1687,504,4.5
2258,389,4.0
2266,680,3.0
835,276,3.0
379,289,2.0
397,29,4.0
2151,518,4.0
2208,411,4.0
2038,518,4.0
2232,649,3.5
1597,147,2.0
685,207,3.0
740,370,4.0
1787,160,4.0
507,132,3.0
722,804,4.0
2378,232,2.0
1227,14,3.5
412,791,3.0
1601,634,4.0
2352,841,4.5
176,642,4.0
102,786,2.5
2374,834,5.0
1911,421,3.0
818,11,4.0
2342,671,3.5
276,16,4.0
1834,279,4.5
1959,580,5.0
2433,522,4.0
614,640,1.0
2471,26,3.5
2284,833,5.0
2404,847,5.0
1598,160,3.0
1248,119,4.5
2240,73,4.0
2478,361,4.0
608,244,5.0
121,532,4.5
1674,839,1.0
2090,39,4.5
112,398,2.5
1753,389,4.0
582,424,5.0
1113,157,2.0
435,40,4.0
2337,744,4.5
1439,69,4.0
2075,551,5.0
1048,731,3.5
2278,676,4.0
120,333,4.0
1062,522,2.0
1820,468,5.0
1349,424,3.0
2485,242,2.0
864,614,4.0
1986,207,1.5
477,305,4.0
283,45,4.0
1439,354,4.5
2013,175,3.0
1699,253,3.0
1701,368,4.0
630,282,3.5
2325,557,2.5
596,121,3.0
2324,176,1.0
595,349,4.0
564,520,4.0
2367,200,5.0
666,763,4.5
573,719,3.5
1370,540,4.0
2398,3,4.0
305,256,3.0
2189,182,3.5
1741,414,4.5
1834,35,4.0
426,536,2.0
2211,755,2.5
2237,861,4.5
2189,660,2.0
2196,590,4.5
2194,94,4.0
1296,164,0.5
38,147,3.0
1357,835,3.5
839,244,4.0
2289,613,4.5
322,52,4.0
1509,741,3.0
1555,73,3.0
422,745,4.5
969,257,4.5
624,454,3.5
1,253,2.5
337,732,4.0
2339,537,4.0
2375,609,3.0
2113,345,1.5
250,562,4.0
1764,294,3.5
2248,2,3.0
2306,168,3.5
261,264,3.5
1355,529,4.0
1858,724,2.0
1107,43,4.5
1443,448,4.5
2003,373,3.5
948,662,4.0
984,58,4.0
1915,604,2.0
2290,27,0.5
85,648,3.0
208,175,3.5
734,366,3.5
1902,115,4.0
636,97,5.0
2132,835,3.5
516,487,4.0
157,179,4.0
1210,459,4.0
1207,45,3.0
1340,810,4.0
1491,475,3.0
233,761,4.0
725,285,3.5
1233,595,4.0
757,705,5.0
97,229,2.0
329,404,1.5
508,778,3.0
302,837,3.5
2444,629,3.5
2377,458,4.0
1364,111,5.0
187,213,2.0
2075,729,4.0
2339,375,0.5
2027,513,3.0
1640,196,2.0
1978,660,1.0
2314,635,5.0
1959,267,3.5
1610,148,4.0
1802,449,2.5
